index,location,shape
737.0,699.0,Polygon(7 Points)
738.0,699.0,Polygon(7 Points)
739.0,699.0,Polygon(7 Points)
740.0,699.0,Polygon(7 Points)
741.0,699.0,Polygon(7 Points)
742.0,699.0,Polygon(7 Points)
743.0,699.0,Polygon(7 Points)
744.0,699.0,Polygon(7 Points)
745.0,699.0,Polygon(7 Points)
746.0,699.0,Polygon(7 Points)
747.0,753.0,Polygon(7 Points)
748.0,753.0,Polygon(7 Points)
749.0,753.0,Polygon(7 Points)
750.0,753.0,Polygon(7 Points)
751.0,753.0,Polygon(7 Points)
752.0,753.0,Polygon(7 Points)
753.0,753.0,Polygon(7 Points)
754.0,753.0,Polygon(7 Points)
755.0,753.0,Polygon(7 Points)
756.0,753.0,Polygon(7 Points)
757.0,699.0,Polygon(7 Points)
758.0,699.0,Polygon(7 Points)
759.0,699.0,Polygon(7 Points)
760.0,699.0,Polygon(7 Points)
761.0,699.0,Polygon(7 Points)
762.0,699.0,Polygon(7 Points)
763.0,699.0,Polygon(7 Points)
764.0,699.0,Polygon(7 Points)
765.0,699.0,Polygon(7 Points)
766.0,699.0,Polygon(7 Points)
767.0,753.0,Polygon(7 Points)
768.0,753.0,Polygon(7 Points)
769.0,753.0,Polygon(7 Points)
770.0,753.0,Polygon(7 Points)
771.0,753.0,Polygon(7 Points)
772.0,753.0,Polygon(7 Points)
773.0,753.0,Polygon(7 Points)
774.0,753.0,Polygon(7 Points)
775.0,753.0,Polygon(7 Points)
776.0,753.0,Polygon(7 Points)
777.0,753.0,Polygon(7 Points)
778.0,699.0,Polygon(7 Points)
779.0,699.0,Polygon(7 Points)
780.0,699.0,Polygon(7 Points)
781.0,699.0,Polygon(7 Points)
782.0,699.0,Polygon(7 Points)
783.0,699.0,Polygon(7 Points)
784.0,699.0,Polygon(7 Points)
785.0,699.0,Polygon(7 Points)
786.0,699.0,Polygon(7 Points)
787.0,699.0,Polygon(7 Points)
788.0,753.0,Polygon(7 Points)
789.0,753.0,Polygon(7 Points)
790.0,753.0,Polygon(7 Points)
791.0,753.0,Polygon(7 Points)
792.0,753.0,Polygon(7 Points)
793.0,753.0,Polygon(7 Points)
794.0,753.0,Polygon(7 Points)
795.0,753.0,Polygon(7 Points)
796.0,753.0,Polygon(7 Points)
797.0,753.0,Polygon(7 Points)
798.0,753.0,Polygon(7 Points)
799.0,699.0,Polygon(7 Points)
800.0,699.0,Polygon(7 Points)
801.0,699.0,Polygon(7 Points)
802.0,699.0,Polygon(7 Points)
803.0,699.0,Polygon(7 Points)
804.0,699.0,Polygon(7 Points)
805.0,699.0,Polygon(7 Points)
806.0,699.0,Polygon(7 Points)
807.0,699.0,Polygon(7 Points)
808.0,699.0,Polygon(7 Points)
809.0,753.0,Polygon(7 Points)
810.0,753.0,Polygon(7 Points)
811.0,753.0,Polygon(7 Points)
812.0,753.0,Polygon(7 Points)
813.0,753.0,Polygon(7 Points)
814.0,753.0,Polygon(7 Points)
815.0,753.0,Polygon(7 Points)
816.0,753.0,Polygon(7 Points)
817.0,753.0,Polygon(7 Points)
818.0,753.0,Polygon(7 Points)
819.0,753.0,Polygon(7 Points)
820.0,699.0,Polygon(7 Points)
821.0,699.0,Polygon(7 Points)
822.0,699.0,Polygon(7 Points)
823.0,699.0,Polygon(7 Points)
824.0,699.0,Polygon(7 Points)
825.0,699.0,Polygon(7 Points)
826.0,699.0,Polygon(7 Points)
827.0,699.0,Polygon(7 Points)
828.0,699.0,Polygon(7 Points)
829.0,753.0,Polygon(7 Points)
830.0,753.0,Polygon(7 Points)
831.0,753.0,Polygon(7 Points)
832.0,753.0,Polygon(7 Points)
833.0,753.0,Polygon(7 Points)
834.0,753.0,Polygon(7 Points)
835.0,753.0,Polygon(7 Points)
836.0,753.0,Polygon(7 Points)
837.0,753.0,Polygon(7 Points)
838.0,753.0,Polygon(7 Points)
839.0,753.0,Polygon(7 Points)
840.0,753.0,Polygon(7 Points)
841.0,699.0,Polygon(7 Points)
842.0,699.0,Polygon(7 Points)
843.0,699.0,Polygon(7 Points)
844.0,699.0,Polygon(7 Points)
845.0,699.0,Polygon(7 Points)
846.0,699.0,Polygon(7 Points)
847.0,699.0,Polygon(7 Points)
848.0,699.0,Polygon(7 Points)
849.0,699.0,Polygon(7 Points)
850.0,753.0,Polygon(7 Points)
851.0,753.0,Polygon(7 Points)
852.0,753.0,Polygon(7 Points)
853.0,753.0,Polygon(7 Points)
854.0,753.0,Polygon(7 Points)
855.0,753.0,Polygon(7 Points)
856.0,753.0,Polygon(7 Points)
857.0,753.0,Polygon(7 Points)
858.0,753.0,Polygon(7 Points)
859.0,753.0,Polygon(7 Points)
860.0,753.0,Polygon(7 Points)
861.0,753.0,Polygon(7 Points)
862.0,699.0,Polygon(7 Points)
863.0,699.0,Polygon(7 Points)
864.0,699.0,Polygon(7 Points)
865.0,699.0,Polygon(7 Points)
866.0,699.0,Polygon(7 Points)
867.0,699.0,Polygon(7 Points)
868.0,699.0,Polygon(7 Points)
869.0,699.0,Polygon(7 Points)
870.0,753.0,Polygon(7 Points)
871.0,753.0,Polygon(7 Points)
872.0,753.0,Polygon(7 Points)
873.0,753.0,Polygon(7 Points)
874.0,753.0,Polygon(7 Points)
875.0,753.0,Polygon(7 Points)
876.0,753.0,Polygon(7 Points)
877.0,753.0,Polygon(7 Points)
878.0,753.0,Polygon(7 Points)
879.0,753.0,Polygon(7 Points)
880.0,753.0,Polygon(7 Points)
881.0,753.0,Polygon(7 Points)
882.0,753.0,Polygon(7 Points)
883.0,699.0,Polygon(7 Points)
884.0,699.0,Polygon(7 Points)
885.0,699.0,Polygon(7 Points)
886.0,699.0,Polygon(7 Points)
887.0,699.0,Polygon(7 Points)
888.0,699.0,Polygon(7 Points)
889.0,699.0,Polygon(7 Points)
890.0,699.0,Polygon(7 Points)
891.0,753.0,Polygon(7 Points)
892.0,753.0,Polygon(7 Points)
893.0,753.0,Polygon(7 Points)
894.0,753.0,Polygon(7 Points)
895.0,753.0,Polygon(7 Points)
896.0,753.0,Polygon(7 Points)
897.0,753.0,Polygon(7 Points)
898.0,753.0,Polygon(7 Points)
899.0,753.0,Polygon(7 Points)
900.0,753.0,Polygon(7 Points)
901.0,753.0,Polygon(7 Points)
902.0,753.0,Polygon(7 Points)
903.0,753.0,Polygon(7 Points)
904.0,699.0,Polygon(7 Points)
905.0,699.0,Polygon(7 Points)
906.0,699.0,Polygon(7 Points)
907.0,699.0,Polygon(7 Points)
908.0,699.0,Polygon(7 Points)
909.0,699.0,Polygon(7 Points)
910.0,699.0,Polygon(7 Points)
911.0,699.0,Polygon(7 Points)
912.0,753.0,Polygon(7 Points)
913.0,753.0,Polygon(7 Points)
914.0,753.0,Polygon(7 Points)
915.0,753.0,Polygon(7 Points)
916.0,753.0,Polygon(7 Points)
917.0,753.0,Polygon(7 Points)
918.0,753.0,Polygon(7 Points)
919.0,753.0,Polygon(7 Points)
920.0,753.0,Polygon(7 Points)
921.0,753.0,Polygon(7 Points)
922.0,753.0,Polygon(7 Points)
923.0,753.0,Polygon(7 Points)
924.0,753.0,Polygon(7 Points)
925.0,699.0,Polygon(7 Points)
926.0,699.0,Polygon(7 Points)
927.0,699.0,Polygon(7 Points)
928.0,699.0,Polygon(7 Points)
929.0,699.0,Polygon(7 Points)
930.0,699.0,Polygon(7 Points)
931.0,699.0,Polygon(7 Points)
932.0,699.0,Polygon(7 Points)
933.0,699.0,Polygon(7 Points)
934.0,753.0,Polygon(7 Points)
935.0,753.0,Polygon(7 Points)
936.0,753.0,Polygon(7 Points)
937.0,753.0,Polygon(7 Points)
938.0,753.0,Polygon(7 Points)
939.0,753.0,Polygon(7 Points)
940.0,753.0,Polygon(7 Points)
941.0,753.0,Polygon(7 Points)
942.0,753.0,Polygon(7 Points)
943.0,753.0,Polygon(7 Points)
944.0,753.0,Polygon(7 Points)
945.0,753.0,Polygon(7 Points)
946.0,699.0,Polygon(7 Points)
947.0,699.0,Polygon(7 Points)
948.0,699.0,Polygon(7 Points)
949.0,699.0,Polygon(7 Points)
950.0,699.0,Polygon(7 Points)
951.0,699.0,Polygon(7 Points)
952.0,699.0,Polygon(7 Points)
953.0,699.0,Polygon(7 Points)
954.0,753.0,Polygon(7 Points)
955.0,753.0,Polygon(7 Points)
956.0,753.0,Polygon(7 Points)
957.0,753.0,Polygon(7 Points)
958.0,753.0,Polygon(7 Points)
959.0,753.0,Polygon(7 Points)
960.0,753.0,Polygon(7 Points)
961.0,753.0,Polygon(7 Points)
962.0,753.0,Polygon(7 Points)
963.0,753.0,Polygon(7 Points)
964.0,753.0,Polygon(7 Points)
965.0,753.0,Polygon(7 Points)
966.0,753.0,Polygon(7 Points)
967.0,699.0,Polygon(7 Points)
968.0,699.0,Polygon(7 Points)
969.0,699.0,Polygon(7 Points)
970.0,699.0,Polygon(7 Points)
971.0,699.0,Polygon(7 Points)
972.0,699.0,Polygon(7 Points)
973.0,699.0,Polygon(7 Points)
974.0,699.0,Polygon(7 Points)
975.0,753.0,Polygon(7 Points)
976.0,753.0,Polygon(7 Points)
977.0,753.0,Polygon(7 Points)
978.0,753.0,Polygon(7 Points)
979.0,753.0,Polygon(7 Points)
980.0,753.0,Polygon(7 Points)
981.0,753.0,Polygon(7 Points)
982.0,753.0,Polygon(7 Points)
983.0,753.0,Polygon(7 Points)
984.0,753.0,Polygon(7 Points)
985.0,753.0,Polygon(7 Points)
986.0,753.0,Polygon(7 Points)
987.0,753.0,Polygon(7 Points)
988.0,699.0,Polygon(7 Points)
989.0,699.0,Polygon(7 Points)
990.0,699.0,Polygon(7 Points)
991.0,699.0,Polygon(7 Points)
992.0,699.0,Polygon(7 Points)
993.0,699.0,Polygon(7 Points)
994.0,699.0,Polygon(7 Points)
995.0,753.0,Polygon(7 Points)
996.0,753.0,Polygon(7 Points)
997.0,753.0,Polygon(7 Points)
998.0,753.0,Polygon(7 Points)
999.0,753.0,Polygon(7 Points)
1000.0,753.0,Polygon(7 Points)
1001.0,753.0,Polygon(7 Points)
1002.0,753.0,Polygon(7 Points)
1003.0,753.0,Polygon(7 Points)
1004.0,753.0,Polygon(7 Points)
1005.0,753.0,Polygon(7 Points)
1006.0,753.0,Polygon(7 Points)
1007.0,753.0,Polygon(7 Points)
1008.0,753.0,Polygon(7 Points)
